entity,code,year,is_aggregate,continent,auto_powerhouse,ev_sales,ev_sales_share,ev_stock,bev_share_ev_cars,phev_fcev_share_ev_cars,yoy_sales_growth_pct,global_sales_share_pct,sales_share_tier,tipping_year,years_since_tipping,rank_sales_in_year,rank_stock_in_year
Denmark,DNK,2012,False,Europe,False,502.0,0.29,1214.0,97.60956,2.390439999999998,18.957345971563978,0.42184873949579826,Nascent (<1%),2020.0,-8.0,16.0,13.0
Denmark,DNK,2013,False,Europe,False,510.0,0.28,1514.0,98.03922,1.9607799999999997,1.5936254980079667,0.2537313432835821,Nascent (<1%),2020.0,-7.0,17.0,17.0
Denmark,DNK,2014,False,Europe,False,1690.0,0.91,3000.0,94.67456,5.32544,231.37254901960787,0.5121212121212121,Nascent (<1%),2020.0,-6.0,15.0,17.0
Denmark,DNK,2015,False,Europe,False,4720.0,2.3,8470.0,91.10169,8.898309999999995,179.28994082840237,0.9076923076923076,Early (1-5%),2020.0,-5.0,12.0,12.0
Denmark,DNK,2016,False,Europe,False,1870.0,0.85,9800.0,69.51872,30.481279999999998,-60.3813559322034,0.23974358974358975,Nascent (<1%),2020.0,-4.0,17.0,15.0
Denmark,DNK,2017,False,Europe,False,1330.0,0.6,10600.0,53.38346,46.61654,-28.877005347593588,0.11083333333333334,Nascent (<1%),2020.0,-3.0,24.0,17.0
Denmark,DNK,2018,False,Europe,False,4600.0,2.1,15200.0,32.6087,67.3913,245.86466165413535,0.224390243902439,Early (1-5%),2020.0,-2.0,22.0,19.0
Denmark,DNK,2019,False,Europe,False,9400.0,4.2,25900.0,58.51064,41.48936,104.34782608695654,0.4519230769230769,Early (1-5%),2020.0,-1.0,19.0,19.0
Denmark,DNK,2020,False,Europe,False,32000.0,16.0,62000.0,43.75,56.25,240.4255319148936,1.0738255033557047,Growth (5-20%),2020.0,0.0,15.0,16.0
Denmark,DNK,2021,False,Europe,False,65000.0,35.0,145000.0,38.46154,61.53846,103.125,0.9848484848484848,Mainstream (20-50%),2020.0,1.0,14.0,15.0
Denmark,DNK,2022,False,Europe,False,57000.0,38.0,210000.0,54.38596,45.61404,-12.307692307692308,0.5588235294117647,Mainstream (20-50%),2020.0,2.0,16.0,15.0
Denmark,DNK,2023,False,Europe,False,80000.0,46.0,310000.0,78.75,21.25,40.35087719298245,0.583941605839416,Mainstream (20-50%),2020.0,3.0,18.0,15.0
Denmark,DNK,2024,False,Europe,False,96100.0,56.0,460000.0,92.61186,7.388140000000007,20.124999999999993,0.5491428571428572,Mature (>50%),2020.0,4.0,18.0,14.0
Denmark,DNK,2025,False,Europe,False,134700.0,71.0,670000.0,96.51076,3.4892399999999952,40.16649323621229,0.6353773584905661,Mature (>50%),2020.0,5.0,19.0,14.0
Estonia,EST,2015,False,Europe,False,34.0,,,100.0,0.0,,0.006538461538461539,,,,42.0,
Estonia,EST,2016,False,Europe,False,35.0,,,100.0,0.0,2.941176470588225,0.004487179487179488,,,,45.0,
Estonia,EST,2017,False,Europe,False,46.0,,,56.52174,43.47826,31.428571428571427,0.0038333333333333336,,,,47.0,
Estonia,EST,2018,False,Europe,False,118.0,,,72.0339,27.966099999999997,156.52173913043475,0.00575609756097561,,,,48.0,
Estonia,EST,2019,False,Europe,False,97.0,,,82.47423,17.525769999999994,-17.796610169491522,0.004663461538461538,,,,52.0,
Estonia,EST,2020,False,Europe,False,415.0,,,81.92771,18.072289999999995,327.83505154639175,0.013926174496644295,,,,46.0,
Estonia,EST,2021,False,Europe,False,720.0,,,66.66667,33.333330000000004,73.49397590361446,0.01090909090909091,,,,50.0,
Estonia,EST,2022,False,Europe,False,1160.0,,,62.93103,37.06897,61.111111111111114,0.011372549019607842,,,,51.0,
Estonia,EST,2023,False,Europe,False,1960.0,,,71.42857,28.571430000000007,68.96551724137932,0.014306569343065694,,,,54.0,
Estonia,EST,2024,False,Europe,False,2600.0,,,50.0,50.0,32.65306122448979,0.014857142857142857,,,,54.0,
Estonia,EST,2025,False,Europe,False,2270.0,,,38.32599,61.67401,-12.692307692307692,0.01070754716981132,,,,58.0,
Europe,OWID_EUR,2010,True,,False,1810.0,0.012,29000.0,93.92265,6.077349999999996,,,Nascent (<1%),2020.0,-10.0,,
Europe,OWID_EUR,2011,True,,False,11410.0,0.074,48000.0,96.40666,3.5933399999999978,530.3867403314916,,Nascent (<1%),2020.0,-9.0,,
Europe,OWID_EUR,2012,True,,False,28200.0,0.2,76000.0,67.37589,32.62411,147.15162138475023,,Nascent (<1%),2020.0,-8.0,,
Europe,OWID_EUR,2013,True,,False,59000.0,0.43,131000.0,55.9322,44.0678,109.21985815602837,,Nascent (<1%),2020.0,-7.0,,
Europe,OWID_EUR,2014,True,,False,96000.0,0.68,218000.0,64.58333,35.416669999999996,62.71186440677967,,Nascent (<1%),2020.0,-6.0,,
Europe,OWID_EUR,2015,True,,False,162000.0,1.0,410000.0,54.93827,45.06173,68.75,,Nascent (<1%),2020.0,-5.0,,
Europe,OWID_EUR,2016,True,,False,233000.0,1.4,600000.0,39.91416,60.08584,43.82716049382716,,Early (1-5%),2020.0,-4.0,,
Europe,OWID_EUR,2017,True,,False,320000.0,1.8,870000.0,43.75,56.25,37.33905579399141,,Early (1-5%),2020.0,-3.0,,
Europe,OWID_EUR,2018,True,,False,390000.0,2.3,1240000.0,51.28205,48.71795,21.875,,Early (1-5%),2020.0,-2.0,,
Europe,OWID_EUR,2019,True,,False,570000.0,3.4,1750000.0,63.15789,36.84211,46.153846153846146,,Early (1-5%),2020.0,-1.0,,
Europe,OWID_EUR,2020,True,,False,1380000.0,10.0,3100000.0,54.34783,45.65217,142.10526315789474,,Growth (5-20%),2020.0,0.0,,
Europe,OWID_EUR,2021,True,,False,2300000.0,17.0,5400000.0,52.17391,47.82609,66.66666666666667,,Growth (5-20%),2020.0,1.0,,
Europe,OWID_EUR,2022,True,,False,2600000.0,21.0,7800000.0,61.53846,38.46154,13.043478260869556,,Mainstream (20-50%),2020.0,2.0,,
Europe,OWID_EUR,2023,True,,False,3200000.0,22.0,11200000.0,68.75,31.25,23.076923076923084,,Mainstream (20-50%),2020.0,3.0,,
Europe,OWID_EUR,2024,True,,False,3190000.0,21.0,13500000.0,68.96552,31.034480000000002,-0.31250000000000444,,Mainstream (20-50%),2020.0,4.0,,
Europe,OWID_EUR,2025,True,,False,4300000.0,28.0,17100000.0,67.44186,32.558139999999995,34.7962382445141,,Mainstream (20-50%),2020.0,5.0,,
European Union (27),OWID_EU27,2010,True,,False,1191.0,0.01,24100.0,92.35936,7.640640000000005,,,Nascent (<1%),2020.0,-10.0,,
European Union (27),OWID_EU27,2011,True,,False,7460.0,0.066,40000.0,95.17426,4.825739999999996,526.3643996641478,,Nascent (<1%),2020.0,-9.0,,
European Union (27),OWID_EU27,2012,True,,False,19500.0,0.19,60000.0,61.53846,38.46154,161.39410187667562,,Nascent (<1%),2020.0,-8.0,,
European Union (27),OWID_EU27,2013,True,,False,45000.0,0.47,103000.0,46.66667,53.33333,130.76923076923075,,Nascent (<1%),2020.0,-7.0,,
European Union (27),OWID_EU27,2014,True,,False,57000.0,0.56,157000.0,57.89474,42.10526,26.66666666666666,,Nascent (<1%),2020.0,-6.0,,
European Union (27),OWID_EU27,2015,True,,False,92000.0,0.82,270000.0,53.26087,46.73913,61.403508771929815,,Nascent (<1%),2020.0,-5.0,,
European Union (27),OWID_EU27,2016,True,,False,140000.0,1.1,380000.0,38.57143,61.42857,52.17391304347827,,Early (1-5%),2020.0,-4.0,,
European Union (27),OWID_EU27,2017,True,,False,185000.0,1.5,530000.0,45.94595,54.05405,32.14285714285714,,Early (1-5%),2020.0,-3.0,,
European Union (27),OWID_EU27,2018,True,,False,250000.0,1.9,750000.0,56.0,44.0,35.13513513513513,,Early (1-5%),2020.0,-2.0,,
European Union (27),OWID_EU27,2019,True,,False,390000.0,2.9,1090000.0,64.10256,35.89744,56.00000000000001,,Early (1-5%),2020.0,-1.0,,
European Union (27),OWID_EU27,2020,True,,False,1050000.0,10.0,2100000.0,51.42857,48.57143,169.23076923076925,,Growth (5-20%),2020.0,0.0,,
European Union (27),OWID_EU27,2021,True,,False,1760000.0,18.0,3900000.0,50.56818,49.43182,67.61904761904762,,Growth (5-20%),2020.0,1.0,,
European Union (27),OWID_EU27,2022,True,,False,1980000.0,21.0,5700000.0,55.55556,44.44444,12.5,,Mainstream (20-50%),2020.0,2.0,,
European Union (27),OWID_EU27,2023,True,,False,2420000.0,22.0,8100000.0,66.1157,33.884299999999996,22.222222222222232,,Mainstream (20-50%),2020.0,3.0,,
European Union (27),OWID_EU27,2024,True,,False,2270000.0,21.0,9700000.0,66.0793,33.9207,-6.198347107438018,,Mainstream (20-50%),2020.0,4.0,,
European Union (27),OWID_EU27,2025,True,,False,2900000.0,27.0,12000000.0,65.51724,34.48276,27.753303964757702,,Mainstream (20-50%),2020.0,5.0,,
Finland,FIN,2010,False,Europe,False,,,23.0,,,,,,2019.0,-9.0,,17.0
Finland,FIN,2011,False,Europe,False,30.0,0.025,56.0,100.0,0.0,,0.061224489795918366,Nascent (<1%),2019.0,-8.0,22.0,21.0
Finland,FIN,2012,False,Europe,False,181.0,0.17,240.0,28.1768,71.8232,503.3333333333333,0.15210084033613444,Nascent (<1%),2019.0,-7.0,21.0,23.0
Finland,FIN,2013,False,Europe,False,220.0,0.21,470.0,22.72727,77.27273,21.54696132596685,0.10945273631840796,Nascent (<1%),2019.0,-6.0,21.0,23.0
Finland,FIN,2014,False,Europe,False,440.0,0.41,930.0,40.90909,59.09091,100.0,0.13333333333333333,Nascent (<1%),2019.0,-5.0,20.0,23.0
Finland,FIN,2015,False,Europe,False,660.0,0.6,1580.0,36.36364,63.63636,50.0,0.12692307692307692,Nascent (<1%),2019.0,-4.0,20.0,23.0
Finland,FIN,2016,False,Europe,False,1420.0,1.2,3240.0,15.49296,84.50704,115.15151515151514,0.18205128205128204,Early (1-5%),2019.0,-3.0,20.0,21.0
Finland,FIN,2017,False,Europe,False,3100.0,2.6,7100.0,16.12903,83.87097,118.3098591549296,0.2583333333333333,Early (1-5%),2019.0,-2.0,20.0,21.0
Finland,FIN,2018,False,Europe,False,5680.0,4.7,15400.0,13.73239,86.26761,83.22580645161291,0.27707317073170734,Early (1-5%),2019.0,-1.0,20.0,18.0
Finland,FIN,2019,False,Europe,False,7900.0,6.9,29700.0,24.05063,75.94937,39.08450704225353,0.3798076923076923,Growth (5-20%),2019.0,0.0,21.0,18.0
Finland,FIN,2020,False,Europe,False,17200.0,18.0,55700.0,24.4186,75.5814,117.72151898734178,0.5771812080536912,Growth (5-20%),2019.0,1.0,19.0,18.0
Finland,FIN,2021,False,Europe,False,30000.0,31.0,100000.0,33.33333,66.66667000000001,74.4186046511628,0.45454545454545453,Mainstream (20-50%),2019.0,2.0,18.0,18.0
Finland,FIN,2022,False,Europe,False,31000.0,38.0,145000.0,48.3871,51.6129,3.3333333333333437,0.303921568627451,Mainstream (20-50%),2019.0,3.0,22.0,18.0
Finland,FIN,2023,False,Europe,False,48000.0,54.0,224000.0,62.5,37.5,54.83870967741935,0.3503649635036496,Mature (>50%),2019.0,4.0,25.0,17.0
Finland,FIN,2024,False,Europe,False,37000.0,50.0,290000.0,59.45946,40.54054,-22.916666666666664,0.21142857142857144,Mainstream (20-50%),2019.0,5.0,28.0,18.0
Finland,FIN,2025,False,Europe,False,42000.0,57.0,350000.0,64.28571,35.714290000000005,13.513513513513509,0.1981132075471698,Mature (>50%),2019.0,6.0,31.0,23.0
France,FRA,2010,False,Europe,True,272.0,0.012,19460.0,69.85294,30.147059999999996,,3.6510067114093956,Nascent (<1%),2020.0,-10.0,6.0,1.0
France,FRA,2011,False,Europe,True,2656.0,0.12,30100.0,97.89157,2.1084299999999985,876.4705882352941,5.420408163265306,Nascent (<1%),2020.0,-9.0,4.0,1.0
France,FRA,2012,False,Europe,True,6360.0,0.33,38500.0,89.62264,10.377359999999996,139.4578313253012,5.344537815126051,Nascent (<1%),2020.0,-8.0,4.0,3.0
France,FRA,2013,False,Europe,True,9750.0,0.53,46000.0,91.28205,8.717950000000002,53.30188679245283,4.850746268656716,Nascent (<1%),2020.0,-7.0,5.0,3.0
France,FRA,2014,False,Europe,True,13100.0,0.69,56000.0,83.96947,16.03053,34.35897435897435,3.9696969696969697,Nascent (<1%),2020.0,-6.0,8.0,4.0
France,FRA,2015,False,Europe,True,23800.0,1.2,77000.0,75.63025,24.369749999999996,81.6793893129771,4.576923076923077,Early (1-5%),2020.0,-5.0,6.0,5.0
France,FRA,2016,False,Europe,True,30600.0,1.4,104000.0,75.1634,24.836600000000004,28.57142857142858,3.923076923076923,Early (1-5%),2020.0,-4.0,6.0,6.0
France,FRA,2017,False,Europe,True,38000.0,1.7,137000.0,68.42105,31.578950000000006,24.183006535947715,3.166666666666667,Early (1-5%),2020.0,-3.0,7.0,5.0
France,FRA,2018,False,Europe,True,48000.0,2.0,177000.0,68.75,31.25,26.315789473684205,2.341463414634146,Early (1-5%),2020.0,-2.0,8.0,6.0
France,FRA,2019,False,Europe,True,64000.0,2.7,225000.0,70.3125,29.6875,33.33333333333333,3.076923076923077,Early (1-5%),2020.0,-1.0,7.0,7.0
France,FRA,2020,False,Europe,True,185000.0,11.0,410000.0,59.45946,40.54054,189.0625,6.208053691275168,Growth (5-20%),2020.0,0.0,4.0,5.0
France,FRA,2021,False,Europe,True,310000.0,17.0,710000.0,54.83871,45.16129,67.56756756756756,4.696969696969696,Growth (5-20%),2020.0,1.0,4.0,4.0
France,FRA,2022,False,Europe,True,340000.0,20.0,1040000.0,61.76471,38.23529,9.677419354838701,3.3333333333333335,Growth (5-20%),2020.0,2.0,5.0,4.0
France,FRA,2023,False,Europe,True,470000.0,25.0,1470000.0,65.95745,34.042550000000006,38.23529411764706,3.43065693430657,Mainstream (20-50%),2020.0,3.0,4.0,5.0
France,FRA,2024,False,Europe,True,450000.0,24.0,1910000.0,66.66667,33.333330000000004,-4.255319148936165,2.571428571428571,Mainstream (20-50%),2020.0,4.0,5.0,5.0
France,FRA,2025,False,Europe,True,450000.0,26.0,2210000.0,75.55556,24.44444,0.0,2.1226415094339623,Mainstream (20-50%),2020.0,5.0,5.0,5.0
Germany,DEU,2010,False,Europe,True,140.0,0.0049,250.0,100.0,0.0,,1.8791946308724832,Nascent (<1%),2020.0,-10.0,8.0,12.0
Germany,DEU,2011,False,Europe,True,1640.0,0.052,1840.0,85.36585,14.634150000000005,1071.4285714285713,3.346938775510204,Nascent (<1%),2020.0,-9.0,6.0,7.0
Germany,DEU,2012,False,Europe,True,3400.0,0.11,5300.0,64.70588,35.29412000000001,107.31707317073172,2.857142857142857,Nascent (<1%),2020.0,-8.0,7.0,7.0
Germany,DEU,2013,False,Europe,True,6800.0,0.23,12200.0,76.47059,23.52941,100.0,3.383084577114428,Nascent (<1%),2020.0,-7.0,7.0,7.0
Germany,DEU,2014,False,Europe,True,13500.0,0.45,25400.0,67.40741,32.59259,98.52941176470588,4.090909090909091,Nascent (<1%),2020.0,-6.0,7.0,7.0
Germany,DEU,2015,False,Europe,True,23000.0,0.73,45000.0,52.17391,47.82609,70.37037037037037,4.423076923076923,Nascent (<1%),2020.0,-5.0,7.0,8.0
Germany,DEU,2016,False,Europe,True,24000.0,0.74,66000.0,45.83333,54.16667,4.347826086956519,3.076923076923077,Nascent (<1%),2020.0,-4.0,8.0,8.0
Germany,DEU,2017,False,Europe,True,54000.0,1.6,104000.0,46.2963,53.7037,125.0,4.5,Early (1-5%),2020.0,-3.0,4.0,8.0
Germany,DEU,2018,False,Europe,True,67000.0,2.0,165000.0,53.73134,46.26866,24.07407407407407,3.2682926829268295,Early (1-5%),2020.0,-2.0,4.0,7.0
Germany,DEU,2019,False,Europe,True,108000.0,3.0,240000.0,58.33333,41.66667,61.19402985074627,5.1923076923076925,Early (1-5%),2020.0,-1.0,3.0,6.0
Germany,DEU,2020,False,Europe,True,390000.0,14.0,610000.0,48.71795,51.28205,261.11111111111114,13.087248322147651,Growth (5-20%),2020.0,0.0,2.0,3.0
Germany,DEU,2021,False,Europe,True,690000.0,26.0,1250000.0,52.17391,47.82609,76.92307692307692,10.454545454545453,Mainstream (20-50%),2020.0,1.0,2.0,3.0
Germany,DEU,2022,False,Europe,True,830000.0,31.0,1860000.0,56.62651,43.37349,20.28985507246377,8.137254901960784,Mainstream (20-50%),2020.0,2.0,3.0,3.0
Germany,DEU,2023,False,Europe,True,700000.0,24.0,2500000.0,74.28571,25.714290000000005,-15.662650602409634,5.109489051094891,Mainstream (20-50%),2020.0,3.0,3.0,3.0
Germany,DEU,2024,False,Europe,True,570000.0,20.0,2670000.0,66.66667,33.333330000000004,-18.571428571428573,3.257142857142857,Growth (5-20%),2020.0,4.0,3.0,3.0
Germany,DEU,2025,False,Europe,True,860000.0,30.0,3100000.0,63.95349,36.04651,50.877192982456144,4.056603773584905,Mainstream (20-50%),2020.0,5.0,3.0,3.0
Greece,GRC,2013,False,Europe,False,3.0,0.0051,3.0,100.0,0.0,,0.0014925373134328358,Nascent (<1%),2021.0,-8.0,33.0,34.0
Greece,GRC,2014,False,Europe,False,39.0,0.055,42.0,100.0,0.0,1200.0,0.011818181818181818,Nascent (<1%),2021.0,-7.0,31.0,33.0
Greece,GRC,2015,False,Europe,False,57.0,0.076,119.0,61.40351,38.59649,46.153846153846146,0.010961538461538462,Nascent (<1%),2021.0,-6.0,35.0,34.0
Greece,GRC,2016,False,Europe,False,97.0,0.12,218.0,42.26804,57.73196,70.17543859649122,0.012435897435897438,Nascent (<1%),2021.0,-5.0,36.0,34.0
Greece,GRC,2017,False,Europe,False,190.0,0.22,410.0,26.31579,73.68421000000001,95.8762886597938,0.01583333333333333,Nascent (<1%),2021.0,-4.0,38.0,34.0
Greece,GRC,2018,False,Europe,False,298.0,0.29,720.0,29.5302,70.46979999999999,56.84210526315789,0.014536585365853658,Nascent (<1%),2021.0,-3.0,38.0,36.0
Greece,GRC,2019,False,Europe,False,480.0,0.42,1200.0,39.58333,60.41667,61.07382550335569,0.023076923076923075,Nascent (<1%),2021.0,-2.0,38.0,36.0
Greece,GRC,2020,False,Europe,False,2180.0,2.7,3300.0,31.19266,68.80734,354.1666666666667,0.07315436241610739,Early (1-5%),2021.0,-1.0,34.0,34.0
Greece,GRC,2021,False,Europe,False,7000.0,6.9,10300.0,31.42857,68.57142999999999,221.10091743119264,0.10606060606060608,Growth (5-20%),2021.0,0.0,31.0,30.0
Greece,GRC,2022,False,Europe,False,8300.0,7.9,19400.0,33.73494,66.26506,18.571428571428573,0.08137254901960785,Growth (5-20%),2021.0,1.0,35.0,30.0
Greece,GRC,2023,False,Europe,False,17000.0,13.0,34000.0,41.17647,58.82353,104.81927710843375,0.12408759124087593,Growth (5-20%),2021.0,2.0,31.0,33.0
Greece,GRC,2024,False,Europe,False,17000.0,12.0,45000.0,51.17647,48.82353,0.0,0.09714285714285714,Growth (5-20%),2021.0,3.0,35.0,35.0
Greece,GRC,2025,False,Europe,False,20900.0,14.0,59000.0,42.58373,57.41627,22.941176470588243,0.09858490566037735,Growth (5-20%),2021.0,4.0,38.0,36.0
Hungary,HUN,2015,False,Europe,False,135.0,,,88.88889,11.111109999999996,,0.02596153846153846,,,,30.0,
Hungary,HUN,2016,False,Europe,False,340.0,,,50.0,50.0,151.85185185185185,0.04358974358974359,,,,29.0,
Hungary,HUN,2017,False,Europe,False,1190.0,,,63.02521,36.97479,250.0,0.09916666666666668,,,,26.0,
Hungary,HUN,2018,False,Europe,False,2070.0,,,62.80193,37.19807,73.94957983193278,0.10097560975609757,,,,26.0,
Hungary,HUN,2019,False,Europe,False,2900.0,,,62.06897,37.93103,40.09661835748793,0.13942307692307693,,,,26.0,
Hungary,HUN,2020,False,Europe,False,6000.0,,,50.0,50.0,106.89655172413795,0.20134228187919465,,,,25.0,
Hungary,HUN,2021,False,Europe,False,8500.0,,,50.58824,49.41176,41.66666666666667,0.12878787878787878,,,,30.0,
Hungary,HUN,2022,False,Europe,False,9600.0,,,48.95833,51.04167,12.941176470588234,0.09411764705882353,,,,33.0,
Hungary,HUN,2023,False,Europe,False,11300.0,,,51.32743,48.67257,17.708333333333325,0.08248175182481753,,,,38.0,
Hungary,HUN,2024,False,Europe,False,14300.0,,,60.13986,39.86014,26.54867256637168,0.08171428571428571,,,,38.0,
Hungary,HUN,2025,False,Europe,False,18100.0,,,60.77348,39.22652,26.573426573426584,0.08537735849056605,,,,40.0,
Iceland,ISL,2010,False,Europe,False,,,14.0,,,,,,2016.0,-6.0,,18.0
Iceland,ISL,2011,False,Europe,False,,,14.0,,,,,,2016.0,-5.0,,24.0
Iceland,ISL,2012,False,Europe,False,26.0,0.33,40.0,65.38462,34.61538,,0.021848739495798318,Nascent (<1%),2016.0,-4.0,29.0,27.0
Iceland,ISL,2013,False,Europe,False,103.0,1.4,142.0,77.6699,22.3301,296.1538461538462,0.05124378109452736,Early (1-5%),2016.0,-3.0,24.0,25.0
Iceland,ISL,2014,False,Europe,False,229.0,2.4,292.0,87.33624,12.663759999999996,122.33009708737863,0.0693939393939394,Early (1-5%),2016.0,-2.0,23.0,25.0
Iceland,ISL,2015,False,Europe,False,560.0,3.9,710.0,69.64286,30.35714,144.54148471615719,0.10769230769230768,Early (1-5%),2016.0,-1.0,22.0,26.0
Iceland,ISL,2016,False,Europe,False,1160.0,6.3,1560.0,32.75862,67.24137999999999,107.14285714285717,0.14871794871794872,Growth (5-20%),2016.0,0.0,22.0,26.0
Iceland,ISL,2017,False,Europe,False,3040.0,14.0,3900.0,27.63158,72.36842,162.06896551724137,0.2533333333333333,Growth (5-20%),2016.0,1.0,21.0,24.0
Iceland,ISL,2018,False,Europe,False,3680.0,20.0,8000.0,21.19565,78.80435,21.052631578947366,0.1795121951219512,Growth (5-20%),2016.0,2.0,24.0,24.0
Iceland,ISL,2019,False,Europe,False,3100.0,26.0,11000.0,35.48387,64.51613,-15.760869565217394,0.14903846153846154,Mainstream (20-50%),2016.0,3.0,25.0,24.0
Iceland,ISL,2020,False,Europe,False,4900.0,52.0,15000.0,51.02041,48.97959,58.06451612903225,0.16442953020134227,Mature (>50%),2016.0,4.0,29.0,25.0
Iceland,ISL,2021,False,Europe,False,9100.0,70.0,21500.0,46.15385,53.84615,85.71428571428572,0.13787878787878788,Mature (>50%),2016.0,5.0,27.0,26.0
Iceland,ISL,2022,False,Europe,False,12000.0,69.0,33000.0,57.5,42.5,31.868131868131865,0.1176470588235294,Mature (>50%),2016.0,6.0,29.0,28.0
Iceland,ISL,2023,False,Europe,False,12400.0,71.0,44000.0,80.64516,19.354839999999996,3.3333333333333437,0.09051094890510948,Mature (>50%),2016.0,7.0,36.0,29.0
Iceland,ISL,2024,False,Europe,False,5000.0,43.0,49000.0,62.0,38.0,-59.67741935483871,0.028571428571428574,Mainstream (20-50%),2016.0,8.0,47.0,34.0
Iceland,ISL,2025,False,Europe,False,10200.0,62.0,64000.0,66.66667,33.333330000000004,104.0,0.048113207547169815,Mature (>50%),2016.0,9.0,45.0,34.0
India,IND,2010,False,Asia-Pacific,True,450.0,0.021,880.0,100.0,0.0,,6.0402684563758395,Nascent (<1%),,,4.0,7.0
India,IND,2011,False,Asia-Pacific,True,1400.0,0.057,1300.0,100.0,0.0,211.11111111111111,2.857142857142857,Nascent (<1%),,,7.0,8.0
India,IND,2012,False,Asia-Pacific,True,190.0,0.0073,2800.0,100.0,0.0,-86.42857142857143,0.15966386554621848,Nascent (<1%),,,20.0,9.0
India,IND,2013,False,Asia-Pacific,True,410.0,0.016,2900.0,100.0,0.0,115.78947368421053,0.20398009950248755,Nascent (<1%),,,19.0,10.0
India,IND,2014,False,Asia-Pacific,True,1000.0,0.038,3400.0,100.0,0.0,143.90243902439025,0.30303030303030304,Nascent (<1%),,,19.0,16.0
India,IND,2015,False,Asia-Pacific,True,450.0,0.017,4400.0,100.0,0.0,-55.00000000000001,0.08653846153846154,Nascent (<1%),,,24.0,18.0
India,IND,2016,False,Asia-Pacific,True,730.0,0.026,4800.0,100.0,0.0,62.22222222222222,0.09358974358974359,Nascent (<1%),,,24.0,19.0
India,IND,2017,False,Asia-Pacific,True,920.0,0.031,7000.0,100.0,0.0,26.027397260273965,0.07666666666666667,Nascent (<1%),,,29.0,22.0
India,IND,2018,False,Asia-Pacific,True,920.0,0.03,7900.0,100.0,0.0,0.0,0.0448780487804878,Nascent (<1%),,,33.0,25.0
India,IND,2019,False,Asia-Pacific,True,687.0,0.024,8607.0,98.98108,1.0189199999999943,-25.326086956521742,0.03302884615384616,Nascent (<1%),,,37.0,25.0
India,IND,2020,False,Asia-Pacific,True,3143.0,0.12,12050.0,98.63188,1.3681200000000047,357.49636098981074,0.1054697986577181,Nascent (<1%),,,32.0,26.0
India,IND,2021,False,Asia-Pacific,True,12050.0,0.41,23100.0,99.58506,0.4149400000000014,283.39166401527206,0.18257575757575759,Nascent (<1%),,,25.0,25.0
India,IND,2022,False,Asia-Pacific,True,48023.0,1.4,72120.0,99.95211,0.047889999999995325,298.5311203319502,0.47081372549019607,Early (1-5%),,,17.0,22.0
India,IND,2023,False,Asia-Pacific,True,82270.0,2.1,150390.0,99.67181,0.3281900000000064,71.31374549694938,0.6005109489051095,Early (1-5%),,,17.0,22.0
India,IND,2024,False,Asia-Pacific,True,92095.0,2.1,240480.0,99.89685,0.10314999999999941,11.942384830436371,0.5262571428571429,Early (1-5%),,,19.0,20.0
India,IND,2025,False,Asia-Pacific,True,170100.0,4.0,410000.0,99.94121,0.058790000000001896,84.70058092187416,0.8023584905660377,Early (1-5%),,,16.0,18.0
Indonesia,IDN,2011,False,Asia-Pacific,True,2.0,,,100.0,0.0,,0.004081632653061225,,,,29.0,
Indonesia,IDN,2013,False,Asia-Pacific,True,2.0,,,100.0,0.0,0.0,0.0009950248756218905,,,,34.0,
Indonesia,IDN,2017,False,Asia-Pacific,True,27.0,,,,,1250.0,0.0022500000000000003,,,,51.0,
Indonesia,IDN,2018,False,Asia-Pacific,True,2.0,,,,,-92.5925925925926,9.756097560975609e-05,,,,53.0,
Indonesia,IDN,2019,False,Asia-Pacific,True,91.0,,49.0,31.86813,68.13186999999999,4450.0,0.0043749999999999995,,,,53.0,41.0
Indonesia,IDN,2020,False,Asia-Pacific,True,363.0,,396.0,93.66391,6.336089999999999,298.9010989010989,0.012181208053691276,,,,48.0,41.0
Indonesia,IDN,2021,False,Asia-Pacific,True,761.0,,1761.0,95.92641,4.073589999999996,109.64187327823693,0.01153030303030303,,,,49.0,38.0
Indonesia,IDN,2022,False,Asia-Pacific,True,11079.0,,12140.0,99.28694,0.7130599999999987,1355.8475689881736,0.10861764705882354,,,,31.0,32.0
Indonesia,IDN,2023,False,Asia-Pacific,True,17160.0,,29390.0,99.0676,0.9324000000000012,54.88762523693473,0.12525547445255475,,,,30.0,34.0
Indonesia,IDN,2024,False,Asia-Pacific,True,49150.0,,78540.0,99.69481,0.3051899999999961,186.4219114219114,0.28085714285714286,,,,26.0,30.0
Indonesia,IDN,2025,False,Asia-Pacific,True,115300.0,,185800.0,95.4033,4.5966999999999985,134.587995930824,0.5438679245283019,,,,21.0,29.0
Ireland,IRL,2015,False,Europe,False,590.0,,,79.66102,20.338980000000006,,0.11346153846153845,,,,21.0,
Ireland,IRL,2016,False,Europe,False,690.0,,,56.52174,43.47826,16.94915254237288,0.08846153846153847,,,,25.0,
Ireland,IRL,2017,False,Europe,False,950.0,,,65.26316,34.73684,37.681159420289845,0.07916666666666666,,,,28.0,
Ireland,IRL,2018,False,Europe,False,1940.0,,,61.85567,38.14433,104.21052631578948,0.09463414634146342,,,,27.0,
Ireland,IRL,2019,False,Europe,False,4700.0,,,72.34043,27.659570000000002,142.26804123711338,0.22596153846153846,,,,24.0,
